DateTime,Product,Quantity,Unit_Price,Revenue
2024-09-08 08:04,Cinnamon Roll,9.0,3.22,28.98
2024-10-04 08:47,Croissant,-1.0,2.85,-2.85
2024-11-17 09:53,Banana Bread,14.0,3.91,54.74
2024-02-16 13:10,Sourdough Bread,12.0,5.48,65.76
2024-12-09 10:53,Cinnamon Roll,10.0,3.21,32.1
2024-12-30 09:55,Cinnamon Roll,10.0,3.35,33.5
2024-12-24 13:57,Chocolate Muffin,10.0,2.57,25.7
2024-03-15 07:40,Cinnamon Roll,-1.0,3.06,-3.06
2024-06-26 12:56,Croissant,13.0,2.78,36.14
2024-12-28 12:30,Baguette,8.0,3.04,24.32
2024-05-23 10:58,Carrot Cake Slice,14.0,4.54,63.56
2024-11-02 09:20,Chocolate Muffin,10.0,2.55,25.5
2024-02-05 09:41,Almond Danish,20.0,3.5,70.0
2024-02-19 08:28,Cheesecake Slice,11.0,4.77,52.47
2024-09-09 10:13,Croissant,11.0,2.73,30.03
2024-04-18 13:38,Chocolate Muffin,10.0,2.46,24.6
2024-08-12 10:19,Chocolate Muffin,8.0,2.5,20.0
2024-12-19 12:01,Brownie,13.0,2.21,28.73
2024-02-18 11:19,Cinnamon Roll,8.0,3.28,26.24
2024-07-08 08:47,Brownie,13.0,2.2,28.6
2024-11-08 09:19,Almond Danish,9.0,3.6,32.4
2024-04-10 13:47,Cinnamon Roll,11.0,3.28,36.08
2024-02-24 11:46,Sourdough Bread,13.0,5.37,69.81
2024-08-11 10:32,Croissant,9.0,2.75,24.75
2024-04-27 08:28,Blueberry Muffin,9.0,2.58,23.22
2024-01-08 13:05,Croissant,12.0,2.78,33.36
2024-08-22 14:40,Cinnamon Roll,11.0,3.1,34.1
2024-09-20 07:07,Blueberry Muffin,10.0,2.48,24.8
2024-10-10 14:54,Brownie,10.0,2.15,21.5
2024-11-12 12:24,Baguette,10.0,3.13,31.3
2024-05-03 10:51,Cheesecake Slice,19.0,5.14,97.66
2024-10-21 08:08,Blueberry Muffin,10.0,2.46,24.6
2024-08-08 11:50,Croissant,16.0,2.92,46.72
2024-06-01 13:44,Baguette,9.0,2.89,26.01
2024-10-25 13:59,Chocolate Muffin,10.0,2.46,24.6
2024-08-10 07:05,Focaccia,16.0,4.31,68.96
2024-12-01 07:26,Croissant,10.0,2.93,29.3
2024-04-06 08:11,Chocolate Muffin,13.0,2.6,33.8
2024-12-21 14:51,Cinnamon Roll,7.0,3.04,21.28
2024-05-25 09:24,Croissant,11.0,2.9,31.9
2024-03-15 14:05,Sourdough Bread,11.0,5.32,58.52
2024-06-15 08:59,Cinnamon Roll,10.0,3.13,31.3
2024-06-12 11:44,Cinnamon Roll,11.0,3.27,35.97
2024-07-25 13:47,Carrot Cake Slice,11.0,4.55,50.05
2024-07-13 08:55,Banana Bread,14.0,3.96,55.44
2024-07-15 14:27,Sourdough Bread,13.0,5.62,73.06
2024-10-09 12:25,Brownie,10.0,2.18,21.8
2024-08-03 13:05,Almond Danish,6.0,3.67,22.02
2024-12-18 12:50,Cinnamon Roll,12.0,3.27,39.24
2024-07-28 11:02,Chocolate Muffin,11.0,2.52,27.72
2024-10-20 09:09,Chocolate Muffin,11.0,2.51,27.61
2024-12-30 08:47,Focaccia,11.0,4.16,45.76
2024-10-05 09:41,Blueberry Muffin,12.0,2.62,31.44
2024-02-17 10:58,Brownie,12.0,2.26,27.12
2024-04-21 13:17,Cinnamon Roll,14.0,3.32,46.48
2024-06-17 13:30,Focaccia,9.0,4.2,37.8
2024-04-27 10:08,Cinnamon Roll,11.0,3.27,35.97
2024-08-19 10:40,Blueberry Muffin,11.0,2.57,28.27
2024-09-10 10:23,Chocolate Muffin,9.0,2.61,23.49
2024-10-27 11:16,Banana Bread,12.0,3.88,46.56
2024-12-21 14:36,Sourdough Bread,10.0,5.49,54.9
2024-12-05 07:10,Cinnamon Roll,9.0,3.14,28.26
2024-04-25 10:05,Almond Danish,7.0,3.33,23.31
2024-12-06 11:03,Cinnamon Roll,9.0,3.14,28.26
2024-11-28 08:10,Chocolate Muffin,13.0,2.41,31.33
2024-04-21 07:31,Carrot Cake Slice,14.0,4.6,64.4
2024-09-18 12:42,Cinnamon Roll,7.0,3.23,22.61
2024-10-19 12:06,Baguette,9.0,3.1,27.9
2024-02-11 09:59,Sourdough Bread,6.0,5.25,31.5
2024-05-18 08:55,Chocolate Muffin,7.0,2.41,16.87
2024-08-23 08:25,Baguette,15.0,2.96,44.4
2024-04-22 08:18,Cheesecake Slice,10.0,4.75,47.5
2024-09-14 12:37,Croissant,9.0,2.79,25.11
2024-01-12 11:29,Blueberry Muffin,12.0,2.59,31.08
2024-03-17 13:29,Croissant,14.0,2.87,40.18
2024-06-08 12:34,Chocolate Muffin,10.0,2.53,25.3
2024-12-19 13:57,Almond Danish,14.0,3.41,47.74
2024-11-29 13:59,Croissant,8.0,2.69,21.52
2024-12-14 10:45,Almond Danish,10.0,3.35,33.5
2024-02-11 09:48,Brownie,-1.0,2.21,-2.21
2024-10-12 12:16,Banana Bread,10.0,4.14,41.4
2024-10-09 11:27,Croissant,10.0,2.9,29.0
2024-09-10 11:32,Croissant,8.0,2.73,21.84
2024-03-22 16:02,Almond Danish,9.0,3.66,32.94
2024-12-01 13:00,Chocolate Muffin,7.0,2.4,16.8
2024-05-25 08:36,Cinnamon Roll,9.0,3.1,27.9
2024-12-01 10:22,Cinnamon Roll,11.0,3.13,34.43
2024-11-03 10:53,Croissant,-1.0,2.85,-2.85
2024-07-14 08:06,Sourdough Bread,12.0,5.48,65.76
2024-09-15 09:09,Carrot Cake Slice,13.0,4.63,60.19
2024-12-27 09:54,Cinnamon Roll,15.0,3.04,45.6
2024-09-28 08:11,Croissant,-1.0,2.85,-2.85
2024-10-05 14:52,Carrot Cake Slice,12.0,4.54,54.48
2024-06-06 10:42,Carrot Cake Slice,17.0,4.51,76.67
2024-09-19 09:18,Sourdough Bread,14.0,5.62,78.68
2024-11-09 10:53,Blueberry Muffin,12.0,2.58,30.96
2024-09-17 14:49,Blueberry Muffin,7.0,2.61,18.27
2024-11-25 09:34,Blueberry Muffin,9.0,2.57,23.13
2024-05-01 11:07,Croissant,10.0,2.82,28.2
2024-10-24 12:25,Croissant,10.0,2.68,26.8
2024-05-13 13:21,Almond Danish,12.0,3.41,40.92
2024-03-07 09:20,Almond Danish,8.0,3.67,29.36
2024-01-29 09:18,Baguette,17.0,2.89,49.13
2024-04-03 08:38,Croissant,8.0,2.82,22.56
2024-11-16 11:32,Cinnamon Roll,6.0,3.12,18.72
2024-11-10 11:47,Brownie,12.0,2.11,25.32
2024-11-26 12:39,Croissant,13.0,2.74,35.62
2024-04-06 10:39,Blueberry Muffin,16.0,2.54,40.64
2024-09-08 11:46,Cinnamon Roll,10.0,3.31,33.1
2024-10-08 09:00,Baguette,12.0,2.96,35.52
2024-04-20 10:09,Croissant,9.0,2.82,25.38
2024-04-26 08:59,Croissant,9.0,2.78,25.02
2024-07-29 10:34,Sourdough Bread,8.0,5.24,41.92
2024-02-21 08:05,Cheesecake Slice,8.0,5.09,40.72
2024-11-30 08:04,Sourdough Bread,14.0,5.56,77.84
2024-03-04 08:14,Brownie,11.0,2.13,23.43
2024-12-29 10:41,Almond Danish,11.0,3.45,37.95
2024-10-12 11:08,Chocolate Muffin,9.0,2.41,21.69
2024-06-16 07:08,Brownie,11.0,2.1,23.1
2024-08-21 14:09,Cheesecake Slice,13.0,5.03,65.39
2024-04-26 07:20,Chocolate Muffin,9.0,2.38,21.42
2024-02-27 11:36,Almond Danish,16.0,3.4,54.4
2024-12-09 10:51,Croissant,9.0,2.87,25.83
2024-03-09 16:54,Chocolate Muffin,11.0,2.46,27.06
2024-05-12 08:56,Croissant,11.0,2.8,30.8
2024-09-06 11:02,Blueberry Muffin,9.0,2.47,22.23
2024-05-10 09:20,Cinnamon Roll,12.0,3.14,37.68
2024-06-22 09:13,Baguette,10.0,3.0,30.0
2024-11-09 11:59,Banana Bread,8.0,3.87,30.96
2024-12-30 11:27,Blueberry Muffin,11.0,2.38,26.18
2024-02-11 13:15,Blueberry Muffin,12.0,2.38,28.56
2024-09-29 14:45,Sourdough Bread,13.0,5.28,68.64
2024-12-18 08:46,Brownie,9.0,2.21,19.89
2024-12-24 10:32,Banana Bread,12.0,4.18,50.16
2024-04-07 09:44,Croissant,10.0,2.79,27.9
2024-08-05 12:21,Croissant,8.0,2.74,21.92
2024-03-10 10:22,Chocolate Muffin,9.0,2.51,22.59
2024-05-31 08:34,Blueberry Muffin,16.0,2.49,39.84
2024-12-12 13:24,Croissant,8.0,2.84,22.72
2024-03-30 11:37,Baguette,14.0,2.94,41.16
2024-08-30 08:23,Chocolate Muffin,10.0,2.62,26.2
2024-06-04 13:47,Cheesecake Slice,9.0,5.06,45.54
2024-08-11 08:54,Chocolate Muffin,8.0,2.62,20.96
2024-04-29 14:56,Croissant,10.0,2.81,28.1
2024-10-11 09:05,Carrot Cake Slice,8.0,4.35,34.8
2024-12-15 08:58,Blueberry Muffin,5.0,2.61,13.05
2024-01-06 10:46,Brownie,7.0,2.26,15.82
2024-10-03 12:58,Sourdough Bread,10.0,5.53,55.3
2024-07-05 12:47,Blueberry Muffin,12.0,2.6,31.2
2024-11-29 10:49,Croissant,14.0,2.86,40.04
2024-08-30 13:30,Blueberry Muffin,9.0,2.51,22.59
2024-12-15 11:23,Baguette,11.0,3.06,33.66
2024-08-16 10:49,Cinnamon Roll,12.0,3.31,39.72
2024-07-24 08:24,Croissant,8.0,2.73,21.84
2024-06-24 12:08,Brownie,15.0,2.29,34.35
2024-09-01 08:47,Chocolate Muffin,12.0,2.38,28.56
2024-04-28 08:26,Cinnamon Roll,13.0,3.13,40.69
2024-02-13 07:04,Almond Danish,14.0,3.48,48.72
2024-12-24 11:19,Croissant,10.0,2.86,28.6
2024-03-07 07:50,Brownie,-1.0,2.11,-2.11
2024-01-20 11:20,Baguette,12.0,3.01,36.12
2024-08-20 13:25,Banana Bread,11.0,3.83,42.13
2024-08-28 08:42,Cinnamon Roll,16.0,3.22,51.52
2024-02-04 09:11,Sourdough Bread,7.0,5.57,38.99
2024-04-27 13:34,Blueberry Muffin,11.0,2.39,26.29
2024-02-05 15:44,Cinnamon Roll,13.0,3.19,41.47
2024-01-29 10:53,Sourdough Bread,11.0,5.26,57.86
2024-04-10 09:13,Brownie,9.0,2.16,19.44
2024-12-29 11:21,Carrot Cake Slice,13.0,4.3,55.9
2024-02-04 09:09,Cinnamon Roll,12.0,3.35,40.2
2024-12-21 11:28,Banana Bread,15.0,3.91,58.65
2024-10-28 07:53,Brownie,7.0,2.17,15.19
2024-11-14 15:10,Brownie,15.0,2.27,34.05
2024-10-25 13:59,Blueberry Muffin,8.0,2.51,20.08
2024-02-28 08:38,Blueberry Muffin,8.0,2.38,19.04
2024-11-26 12:36,Brownie,11.0,2.12,23.32
2024-04-08 09:46,Blueberry Muffin,11.0,2.48,27.28
2024-09-19 07:45,Almond Danish,10.0,3.55,35.5
2024-11-24 09:02,Cinnamon Roll,10.0,3.35,33.5
2024-01-13 10:59,Almond Danish,8.0,3.44,27.52
2024-03-09 10:35,Croissant,9.0,2.78,25.02
2024-01-14 09:06,Sourdough Bread,11.0,5.32,58.52
2024-09-18 07:25,Croissant,14.0,2.77,38.78
2024-05-22 13:17,Croissant,10.0,2.89,28.9
2024-07-14 09:18,Cinnamon Roll,12.0,3.18,38.16
2024-07-25 11:35,Blueberry Muffin,14.0,2.41,33.74
2024-06-30 10:52,Sourdough Bread,8.0,5.38,43.04
2024-04-20 12:22,Cinnamon Roll,9.0,3.13,28.17
2024-03-16 08:09,Croissant,8.0,2.73,21.84
2024-10-17 12:06,Croissant,11.0,2.77,30.47
2024-05-15 12:04,Blueberry Muffin,9.0,2.49,22.41
2024-09-21 08:23,Brownie,12.0,2.17,26.04
2024-10-12 10:51,Blueberry Muffin,7.0,2.52,17.64
2024-03-15 08:36,Blueberry Muffin,10.0,2.57,25.7
2024-01-14 07:04,Chocolate Muffin,13.0,2.6,33.8
2024-04-09 10:12,Croissant,8.0,2.77,22.16
2024-11-02 12:47,Croissant,10.0,2.89,28.9
2024-01-12 08:07,Cinnamon Roll,11.0,3.28,36.08
2024-04-15 12:48,Baguette,12.0,3.07,36.84
2024-12-30 09:49,Banana Bread,7.0,3.89,27.23
2024-09-27 07:06,Chocolate Muffin,8.0,2.6,20.8
2024-08-08 10:32,Brownie,8.0,2.25,18.0
2024-05-01 14:18,Sourdough Bread,8.0,5.7,45.6
2024-11-08 10:10,Almond Danish,8.0,3.4,27.2
2024-05-03 12:21,Baguette,7.0,3.08,21.56
2024-12-01 12:31,Blueberry Muffin,10.0,2.4,24.0
2024-04-11 14:21,Sourdough Bread,6.0,5.43,32.58
2024-12-08 09:59,Croissant,9.0,2.71,24.39
2024-06-11 12:36,Croissant,10.0,2.85,28.5
2024-03-27 10:38,Baguette,9.0,3.11,27.99
2024-10-11 10:15,Croissant,7.0,2.67,18.69
2024-06-23 10:57,Blueberry Muffin,11.0,2.52,27.72
2024-04-28 11:08,Almond Danish,11.0,3.54,38.94
2024-01-13 14:41,Cinnamon Roll,13.0,3.13,40.69
2024-05-12 15:51,Brownie,12.0,2.18,26.16
2024-10-22 09:46,Focaccia,9.0,4.09,36.81
2024-01-14 09:00,Almond Danish,12.0,3.6,43.2
2024-07-17 10:57,Blueberry Muffin,11.0,2.58,28.38
2024-02-02 12:22,Brownie,12.0,2.26,27.12
2024-06-25 13:09,Croissant,11.0,2.8,30.8
2024-12-19 14:43,Chocolate Muffin,11.0,2.53,27.83
2024-11-06 12:22,Chocolate Muffin,9.0,2.38,21.42
2024-05-30 12:33,Cinnamon Roll,15.0,3.12,46.8
2024-10-13 11:15,Chocolate Muffin,11.0,2.48,27.28
2024-05-06 11:40,Banana Bread,15.0,3.83,57.45
2024-09-28 12:59,Croissant,9.0,2.86,25.74
2024-11-16 12:36,Baguette,13.0,3.09,40.17
2024-03-17 09:44,Blueberry Muffin,10.0,2.59,25.9
2024-11-10 11:06,Blueberry Muffin,11.0,2.56,28.16
2024-12-21 11:44,Cheesecake Slice,13.0,5.01,65.13
2024-01-04 13:03,Almond Danish,18.0,3.5,63.0
2024-09-12 15:14,Chocolate Muffin,10.0,2.43,24.3
2024-08-19 11:47,Blueberry Muffin,10.0,2.61,26.1
2024-12-07 12:34,Brownie,7.0,2.16,15.12
2024-08-16 08:00,Banana Bread,14.0,3.92,54.88
2024-10-21 09:55,Focaccia,8.0,4.32,34.56
2024-10-07 08:20,Croissant,9.0,2.82,25.38
2024-11-09 12:47,Carrot Cake Slice,11.0,4.39,48.29
2024-06-27 13:48,Baguette,13.0,3.08,40.04
2024-03-03 10:36,Brownie,11.0,2.14,23.54
2024-07-04 12:17,Brownie,8.0,2.1,16.8
2024-10-05 07:39,Focaccia,15.0,4.28,64.2
2024-01-03 09:36,Carrot Cake Slice,13.0,4.64,60.32
2024-09-16 09:25,Sourdough Bread,11.0,5.67,62.37
2024-07-29 13:52,Almond Danish,15.0,3.62,54.3
2024-02-25 12:12,Croissant,12.0,2.71,32.52
2024-08-31 11:57,Sourdough Bread,11.0,5.26,57.86
2024-10-26 11:51,Baguette,8.0,3.04,24.32
2024-09-16 10:11,Brownie,13.0,2.14,27.82
2024-03-05 08:01,Croissant,11.0,2.67,29.37
2024-04-13 14:49,Chocolate Muffin,8.0,2.62,20.96
2024-12-31 13:13,Focaccia,10.0,4.08,40.8
2024-03-01 08:06,Banana Bread,7.0,3.89,27.23
2024-11-02 08:29,Carrot Cake Slice,14.0,4.59,64.26
2024-04-22 12:38,Croissant,14.0,2.83,39.62
2024-05-27 09:28,Banana Bread,15.0,3.88,58.2
2024-03-02 15:36,Brownie,10.0,2.23,22.3
2024-11-17 10:54,Blueberry Muffin,9.0,2.43,21.87
2024-03-11 14:17,Chocolate Muffin,10.0,2.45,24.5
2024-12-29 11:55,Chocolate Muffin,13.0,2.48,32.24
2024-06-19 08:04,Almond Danish,13.0,3.36,43.68
2024-07-09 14:31,Cinnamon Roll,13.0,3.22,41.86
2024-06-17 11:57,Brownie,14.0,2.16,30.24
2024-07-02 08:46,Croissant,11.0,2.73,30.03
2024-11-30 10:47,Banana Bread,8.0,4.1,32.8
2024-09-15 13:24,Chocolate Muffin,15.0,2.59,38.85
2024-02-03 09:35,Cinnamon Roll,8.0,3.14,25.12
2024-11-03 12:39,Baguette,11.0,2.95,32.45
2024-10-05 08:33,Brownie,14.0,2.28,31.92
2024-09-28 09:27,Sourdough Bread,9.0,5.4,48.6
2024-04-13 09:54,Sourdough Bread,14.0,5.42,75.88
2024-08-03 10:40,Sourdough Bread,11.0,5.56,61.16
2024-11-08 13:44,Chocolate Muffin,11.0,2.51,27.61
2024-01-08 10:26,Chocolate Muffin,16.0,2.46,39.36
2024-05-10 10:43,Croissant,8.0,2.83,22.64
2024-03-09 13:14,Brownie,11.0,2.26,24.86
2024-08-23 11:11,Focaccia,10.0,4.16,41.6
2024-04-14 10:20,Carrot Cake Slice,10.0,4.63,46.3
2024-12-12 14:17,Chocolate Muffin,11.0,2.42,26.62
2024-12-03 11:08,Sourdough Bread,11.0,5.28,58.08
2024-08-21 08:46,Focaccia,11.0,4.1,45.1
2024-06-30 08:26,Sourdough Bread,13.0,5.73,74.49
2024-08-10 10:35,Cinnamon Roll,10.0,3.11,31.1
2024-02-17 11:25,Cinnamon Roll,9.0,3.3,29.7
2024-10-01 12:25,Carrot Cake Slice,12.0,4.61,55.32
2024-05-13 08:06,Chocolate Muffin,14.0,2.62,36.68
2024-01-19 08:44,Croissant,12.0,2.88,34.56
2024-10-16 12:29,Carrot Cake Slice,15.0,4.44,66.6
2024-07-14 08:48,Croissant,8.0,2.8,22.4
2024-02-03 10:36,Blueberry Muffin,15.0,2.51,37.65
2024-06-22 12:13,Blueberry Muffin,10.0,2.48,24.8
2024-12-29 15:02,Cinnamon Roll,9.0,3.32,29.88
2024-08-31 09:29,Chocolate Muffin,11.0,2.5,27.5
2024-12-19 10:29,Croissant,11.0,2.72,29.92
2024-03-30 11:09,Brownie,11.0,2.22,24.42
2024-04-19 14:08,Brownie,12.0,2.19,26.28
2024-11-23 08:08,Blueberry Muffin,13.0,2.49,32.37
2024-06-08 13:14,Cinnamon Roll,8.0,3.11,24.88
2024-09-18 10:32,Almond Danish,13.0,3.5,45.5
2024-07-23 13:33,Cheesecake Slice,7.0,5.03,35.21
2024-02-19 09:37,Croissant,14.0,2.87,40.18
2024-08-23 09:35,Cheesecake Slice,15.0,5.13,76.95
2024-07-02 08:31,Carrot Cake Slice,7.0,4.35,30.45
2024-12-06 09:26,Croissant,9.0,2.79,25.11
2024-06-17 12:55,Almond Danish,19.0,3.45,65.55
2024-04-29 11:44,Cinnamon Roll,8.0,3.19,25.52
2024-12-21 11:47,Chocolate Muffin,9.0,2.62,23.58
2024-10-26 15:55,Banana Bread,8.0,3.98,31.84
2024-11-15 10:14,Almond Danish,9.0,3.46,31.14
2024-04-12 09:53,Sourdough Bread,7.0,5.32,37.24
2024-01-31 12:15,Brownie,11.0,2.09,22.99
2024-12-24 11:01,Chocolate Muffin,11.0,2.57,28.27
2024-12-13 12:42,Banana Bread,15.0,3.98,59.7
2024-08-01 10:24,Banana Bread,16.0,4.13,66.08
2024-03-21 11:49,Almond Danish,10.0,3.46,34.6
2024-07-04 10:21,Blueberry Muffin,16.0,2.5,40.0
2024-06-13 10:01,Banana Bread,16.0,4.12,65.92
2024-10-28 11:39,Carrot Cake Slice,19.0,4.53,86.07
2024-12-19 07:11,Sourdough Bread,10.0,5.34,53.4
2024-09-13 10:44,Blueberry Muffin,10.0,2.44,24.4
2024-04-20 11:16,Banana Bread,9.0,4.09,36.81
2024-11-17 09:44,Baguette,8.0,3.04,24.32
2024-06-30 07:30,Blueberry Muffin,12.0,2.54,30.48
2024-10-11 09:58,Focaccia,13.0,4.4,57.2
2024-11-08 10:34,Cinnamon Roll,8.0,3.35,26.8
2024-04-21 09:31,Almond Danish,12.0,3.54,42.48
2024-12-29 09:36,Brownie,11.0,2.26,24.86
2024-03-14 09:49,Chocolate Muffin,9.0,2.47,22.23
2024-11-03 08:33,Sourdough Bread,7.0,5.49,38.43
2024-04-22 11:57,Sourdough Bread,10.0,5.45,54.5
2024-10-22 10:27,Sourdough Bread,13.0,5.25,68.25
2024-02-18 08:16,Brownie,9.0,2.18,19.62
2024-06-02 15:49,Sourdough Bread,9.0,5.35,48.15
2024-08-02 09:03,Sourdough Bread,15.0,5.71,85.65
2024-03-31 10:07,Brownie,6.0,2.21,13.26
2024-12-03 09:19,Cinnamon Roll,11.0,3.25,35.75
2024-12-20 11:34,Cinnamon Roll,13.0,3.27,42.51
2024-10-18 12:28,Sourdough Bread,11.0,5.73,63.03
2024-05-19 09:55,Sourdough Bread,4.0,5.33,21.32
2024-05-19 11:40,Cinnamon Roll,8.0,3.2,25.6
2024-11-10 09:57,Almond Danish,9.0,3.59,32.31
2024-08-23 08:12,Croissant,9.0,2.89,26.01
2024-05-15 12:36,Chocolate Muffin,16.0,2.4,38.4
2024-03-11 08:16,Chocolate Muffin,10.0,2.51,25.1
2024-11-20 16:47,Blueberry Muffin,13.0,2.44,31.72
2024-12-13 11:27,Focaccia,17.0,4.14,70.38
2024-09-07 08:28,Baguette,9.0,3.0,27.0
2024-06-30 13:52,Chocolate Muffin,10.0,2.4,24.0
2024-11-13 09:38,Croissant,11.0,2.94,32.34
2024-05-04 14:25,Chocolate Muffin,7.0,2.55,17.85
2024-11-29 10:54,Cheesecake Slice,16.0,5.09,81.44
2024-05-12 08:13,Sourdough Bread,8.0,5.5,44.0
2024-03-21 13:36,Blueberry Muffin,10.0,2.47,24.7
2024-05-19 08:07,Banana Bread,14.0,3.84,53.76
2024-02-10 15:59,Banana Bread,15.0,3.85,57.75
2024-01-26 08:41,Banana Bread,19.0,3.93,74.67
2024-12-30 13:32,Chocolate Muffin,11.0,2.59,28.49
2024-05-19 10:11,Almond Danish,10.0,3.41,34.1
2024-09-05 10:34,Croissant,10.0,2.77,27.7
2024-02-11 09:00,Focaccia,12.0,4.34,52.08
2024-08-15 10:12,Croissant,13.0,2.86,37.18
2024-02-03 13:24,Cheesecake Slice,20.0,5.16,103.2
2024-06-22 11:09,Almond Danish,11.0,3.51,38.61
2024-02-04 10:45,Brownie,10.0,2.17,21.7
2024-01-08 09:57,Almond Danish,19.0,3.44,65.36
2024-01-06 08:06,Sourdough Bread,9.0,5.24,47.16
2024-07-21 07:10,Croissant,13.0,2.69,34.97
2024-05-29 13:34,Banana Bread,19.0,3.92,74.48
2024-03-14 12:03,Chocolate Muffin,11.0,2.39,26.29
2024-09-02 08:22,Croissant,9.0,2.8,25.2
2024-05-25 09:30,Baguette,12.0,3.06,36.72
2024-12-01 11:13,Croissant,9.0,2.76,24.84
2024-11-22 09:54,Chocolate Muffin,8.0,2.53,20.24
2024-07-17 08:09,Focaccia,11.0,4.12,45.32
2024-03-17 14:25,Sourdough Bread,8.0,5.5,44.0
2024-12-02 10:19,Brownie,12.0,2.11,25.32
2024-10-19 10:44,Chocolate Muffin,15.0,2.44,36.6
2024-11-07 09:45,Banana Bread,20.0,3.96,79.2
2024-06-11 11:56,Brownie,17.0,2.3,39.1
2024-06-04 11:37,Carrot Cake Slice,9.0,4.47,40.23
2024-06-15 14:05,Baguette,6.0,3.08,18.48
2024-04-09 15:32,Baguette,10.0,3.1,31.0
2024-05-19 12:19,Brownie,12.0,2.27,27.24
2024-03-27 10:09,Croissant,9.0,2.78,25.02
2024-01-31 07:13,Chocolate Muffin,9.0,2.39,21.51
2024-07-17 11:20,Banana Bread,15.0,4.05,60.75
2024-04-05 11:30,Chocolate Muffin,4.0,2.53,10.12
2024-03-30 09:24,Chocolate Muffin,10.0,2.52,25.2
2024-02-12 09:37,Chocolate Muffin,18.0,2.5,45.0
2024-07-22 13:55,Chocolate Muffin,13.0,2.4,31.2
2024-02-29 09:41,Almond Danish,17.0,3.33,56.61
2024-06-02 10:44,Croissant,9.0,2.86,25.74
2024-07-21 08:05,Chocolate Muffin,12.0,2.56,30.72
2024-09-15 08:31,Blueberry Muffin,15.0,2.48,37.2
2024-08-23 12:53,Almond Danish,12.0,3.4,40.8
2024-04-20 08:38,Banana Bread,12.0,3.86,46.32
2024-12-26 07:52,Brownie,9.0,2.26,20.34
2024-06-16 12:23,Almond Danish,11.0,3.45,37.95
2024-12-11 12:59,Blueberry Muffin,7.0,2.51,17.57
2024-06-29 15:54,Almond Danish,11.0,3.6,39.6
2024-08-08 14:23,Banana Bread,13.0,4.01,52.13
2024-08-04 10:06,Croissant,10.0,2.8,28.0
2024-10-26 07:24,Cinnamon Roll,12.0,3.18,38.16
2024-05-10 09:00,Focaccia,13.0,4.15,53.95
2024-02-04 09:33,Blueberry Muffin,10.0,2.53,25.3
2024-04-06 11:39,Croissant,11.0,2.77,30.47
2024-09-03 10:45,Blueberry Muffin,10.0,2.43,24.3
2024-09-13 10:04,Brownie,8.0,2.27,18.16
2024-08-17 10:11,Croissant,10.0,2.88,28.8
2024-11-29 08:55,Cinnamon Roll,12.0,3.18,38.16
2024-12-11 10:44,Almond Danish,13.0,3.51,45.63
2024-01-19 07:47,Brownie,10.0,2.11,21.1
2024-02-18 08:57,Sourdough Bread,10.0,5.24,52.4
2024-11-16 09:24,Baguette,12.0,2.87,34.44
2024-09-19 10:52,Brownie,11.0,2.26,24.86
2024-05-24 08:02,Cinnamon Roll,8.0,3.23,25.84
2024-06-22 12:31,Croissant,11.0,2.93,32.23
2024-10-01 11:28,Baguette,7.0,2.96,20.72
2024-12-23 07:11,Banana Bread,7.0,3.84,26.88
2024-07-28 10:21,Cinnamon Roll,8.0,3.13,25.04
2024-06-25 09:19,Blueberry Muffin,12.0,2.4,28.8
2024-03-23 11:34,Croissant,12.0,2.8,33.6
2024-12-03 15:57,Croissant,12.0,2.93,35.16
2024-11-13 15:19,Sourdough Bread,14.0,5.46,76.44
2024-02-18 11:32,Croissant,10.0,2.77,27.7
2024-09-05 09:10,Chocolate Muffin,12.0,2.6,31.2
2024-02-08 11:10,Almond Danish,21.0,3.48,73.08
2024-09-26 09:58,Banana Bread,17.0,4.0,68.0
2024-07-14 10:26,Brownie,10.0,2.1,21.0
2024-06-13 15:29,Carrot Cake Slice,14.0,4.67,65.38
2024-02-07 10:23,Sourdough Bread,14.0,5.45,76.3
2024-06-23 09:42,Focaccia,17.0,4.35,73.95
2024-08-10 07:28,Blueberry Muffin,9.0,2.4,21.6
2024-06-07 12:57,Croissant,10.0,2.78,27.8
2024-03-29 10:21,Banana Bread,12.0,3.87,46.44
2024-12-24 11:07,Cinnamon Roll,11.0,3.3,36.3
2024-06-16 08:00,Croissant,14.0,2.67,37.38
2024-05-27 12:23,Sourdough Bread,13.0,5.6,72.8
2024-06-21 13:16,Sourdough Bread,14.0,5.75,80.5
2024-08-17 08:26,Brownie,9.0,2.27,20.43
2024-04-22 12:44,Brownie,13.0,2.19,28.47
2024-05-12 09:42,Blueberry Muffin,7.0,2.48,17.36
2024-09-11 10:36,Banana Bread,11.0,4.17,45.87
2024-12-17 09:41,Croissant,10.0,2.69,26.9
2024-03-02 09:38,Cinnamon Roll,8.0,3.16,25.28
2024-09-29 10:39,Chocolate Muffin,12.0,2.5,30.0
2024-07-19 11:54,Sourdough Bread,9.0,5.64,50.76
2024-04-10 09:53,Chocolate Muffin,14.0,2.4,33.6
2024-02-07 09:25,Croissant,12.0,2.86,34.32
2024-12-02 08:21,Cinnamon Roll,11.0,3.34,36.74
2024-03-10 09:51,Banana Bread,12.0,3.92,47.04
2024-12-04 09:47,Croissant,10.0,2.86,28.6
2024-05-19 09:05,Croissant,10.0,2.73,27.3
2024-06-22 13:12,Almond Danish,11.0,3.63,39.93
